DataFile,SampleNo,7Li,9Be,23Na,24Mg,27Al,29Si,31P,33S,39K,43Ca,45Sc,47Ti,51V,52Cr,55Mn,57Fe,59Co,60Ni,63Cu,66Zn,75As,85Rb,88Sr,89Y,90Zr,107Ag,111Cd,118Sn,121Sb,133Cs,137Ba,139La,140Ce,141Pr,146Nd,147Sm,153Eu,157Gd,159Tb,163Dy,165Ho,166Er,169Tm,172Yb,175Lu,178Hf,181Ta,182W,197Au,205Tl,208Pb,209Bi,232Th,238U
160705-A,D278-2b    7/5/2016 2:14:48 PM,0.008212359,0.00149532,1.322493781,1.391532876,19.51680754,45.6748114,0.555298598,0.593017221,3.183363547,4.004186932,0.0025145,0.58083749,0.026854966,0.005137108,7.927902125,14.08719384,0.002312439,0.005110626,0.017189557,0.207313548,0.01175906,0.015123813,0.128878767,0.007429746,0.01598323,0.000164924,9.07E-05,0.000474793,0.000220394,0.002085844,0.640233951,0.006181679,0.016357554,0.001215086,0.004786246,0.001062507,0.000280897,0.001254877,0.000177265,0.001087343,0.000216493,0.000612547,8.07E-05,0.000522379,7.59E-05,0.000432907,0.000162719,0.000436695,1.99E-06,9.73E-05,0.025270786,0.000131499,0.001717949,0.001805729
160705-A,D279-1a    7/5/2016 2:17:31 PM,0.009243245,0.001465279,0.501526652,1.13010958,8.85820003,43.49549155,0.459124634,0.230534631,1.726328703,1.165471471,0.001353114,0.461573264,0.009150698,0.010349443,0.382411071,5.583085908,0.001048927,0.002811702,6.180150901,0.745812441,0.003988177,0.008685739,0.056207533,0.002260826,0.007087203,0.000966349,0.000732348,0.000442807,0.027029912,0.000460803,0.031928964,0.00262368,0.005586564,0.000685728,0.003069463,0.000706485,0.000161477,0.000646841,8.58E-05,0.000491351,8.67E-05,0.000228579,3.01E-05,0.000212352,3.03E-05,0.000156413,7.81E-05,0.000248825,4.94E-06,1.63E-05,28.88778538,0.000996876,0.000680463,0.000353472
160705-A,D279-1b    7/5/2016 2:19:45 PM,0.009939887,0.00097941,0.532692539,1.275633703,8.871090941,41.15068147,0.442247863,0.284068511,1.523135787,1.484875632,0.00148445,0.513326185,0.009747546,0.00982867,0.459765431,6.864706207,0.001392101,0.003247215,5.481041333,0.895824763,0.006158684,0.007650547,0.066124237,0.002421227,0.007082718,0.001059203,0.00066327,0.000508772,0.029159893,0.000420788,0.032524954,0.002844776,0.00606446,0.000722393,0.003312987,0.000766504,0.000166943,0.000641023,9.14E-05,0.000521447,9.46E-05,0.00024951,3.32E-05,0.000228802,2.77E-05,0.000185334,8.77E-05,0.00026438,3.25E-06,1.69E-05,30.01202127,0.001108084,0.000686366,0.000377056
160705-A,D279-2a    7/5/2016 2:22:26 PM,0.00763218,0.001218268,0.435647743,1.216167802,9.140428842,42.23320774,0.44619923,0.232229446,1.560521897,1.460383838,0.001470769,0.4759267,0.00982779,0.011434473,0.357905018,6.105578407,0.001406733,0.003140851,4.836486782,0.582751239,0.00434966,0.007758045,0.057565155,0.003301234,0.009800924,0.000954776,0.000683739,0.000453473,0.026264463,0.000382554,0.026219015,0.003015225,0.006532639,0.00080609,0.003475213,0.000829694,0.00019454,0.000713075,0.000105924,0.000672282,0.000118486,0.000358206,4.99E-05,0.000320076,4.59E-05,0.00026202,7.99E-05,0.000296782,4.67E-06,1.42E-05,30.72237738,0.001049389,0.000880726,0.000498936
160705-A,D279-2b    7/5/2016 2:24:42 PM,0.009164042,0.001296198,0.446497904,1.264946635,9.084316909,39.89607816,0.434342564,0.472770953,1.507385375,1.681161088,0.001511158,0.486535054,0.010316111,0.007461934,0.389376988,6.316211755,0.001459327,0.003275336,4.450935262,0.607118503,0.006368215,0.007119005,0.068919732,0.003416155,0.009862783,0.000975935,0.000719753,0.000459746,0.027929349,0.00036115,0.028058918,0.002963084,0.006707724,0.000822432,0.003511413,0.000863537,0.00018165,0.000787021,0.000110528,0.000669266,0.000125905,0.000361171,4.70E-05,0.000324929,0.00004608,0.000235867,7.64E-05,0.000324659,7.90E-07,1.96E-05,32.7530014,0.001054771,0.000872234,0.000540532
160705-A,D280-1a    7/5/2016 2:27:22 PM,0.022049821,0.002699442,0.352976888,0.983604958,25.74916781,45.69548327,0.289949733,0.509240581,2.864896322,3.395444481,0.002163721,0.541821934,0.015802254,0.004950745,1.445040572,11.03342179,0.006293813,0.004978307,6.742577585,0.091111535,0.005155805,0.016532504,0.033325687,0.010777293,0.018631072,0.000657162,0.000227063,0.001523596,0.000135312,0.005480806,0.067930633,0.008038287,0.019471498,0.001970796,0.00952989,0.002415487,0.000481435,0.001954692,0.00026288,0.00159306,0.000330463,0.00096699,0.000135244,0.000782787,0.000108645,0.000470424,0.00013502,0.00059581,1.43E-06,0.000157211,0.033646521,0.000215525,0.001945643,0.000737768
160705-A,D280-1b    7/5/2016 2:29:37 PM,0.023333736,0.00247974,0.235602972,0.781745293,25.36520971,47.75334088,0.12402709,0.463973372,2.752607979,1.784164542,0.002702421,0.64432007,0.013483923,0.005063592,0.42905014,13.00718597,0.003488189,0.004498087,6.267526478,0.059172392,0.002916267,0.016532697,0.019715133,0.011784897,0.024070816,0.000674623,5.88E-05,0.000755043,0.000140407,0.005370257,0.128898222,0.007446743,0.0143515,0.001682093,0.00730091,0.001674419,0.000346525,0.001855367,0.000263499,0.001689855,0.000334424,0.001009375,0.000126627,0.000856829,0.000121935,0.00065517,0.000165963,0.000418673,1.83E-06,0.000161047,0.022741835,0.000104842,0.002229885,0.000566922
160705-A,D280-2a    7/5/2016 2:32:18 PM,0.020000297,0.001762964,0.555266808,1.279538559,25.29708544,44.62784892,0.568412124,0.809443904,3.041571751,6.321371808,0.001825942,0.418557975,0.018561495,0.004806392,2.67944058,7.482089698,0.002582007,0.006207036,6.366935163,0.250393352,0.008429557,0.017751036,0.053978829,0.009241994,0.01107319,0.000776611,0.000243981,0.002982574,0.000219816,0.006514192,0.040472139,0.007700621,0.016200051,0.00215703,0.010608407,0.002929811,0.000638107,0.001825938,0.000295184,0.00161598,0.000320246,0.000828619,0.000104731,0.000732101,9.07E-05,0.000266318,9.62E-05,0.000916239,1.87E-06,0.000150062,0.044189744,0.000457446,0.001534349,0.000954145
160705-A,D280-2b    7/5/2016 2:34:34 PM,0.021215608,0.003481198,0.235036807,0.856359829,25.99010123,45.97915104,0.192891517,0.190072388,2.601899878,3.666164362,0.002160983,0.625822907,0.01490001,0.004687904,1.321985235,11.49672979,0.002293395,0.005616408,6.475481373,0.111464376,0.003150672,0.016648038,0.028273927,0.011688091,0.015720106,0.0007764,0.0001823,0.001449856,0.000188023,0.005695672,0.035835801,0.008592684,0.015511015,0.002034204,0.009726188,0.002427483,0.000537889,0.001973191,0.000308766,0.00183522,0.000352703,0.001003699,0.000133519,0.000802995,0.000116106,0.000409942,0.000181348,0.000461343,0,0.000149048,0.033272311,0.000253852,0.002078412,0.000712966
160705-A,D281-1a    7/5/2016 2:37:14 PM,0.005200141,0.001021439,0.873947558,1.15998364,16.61657321,40.73846407,1.383233562,0.20990414,3.095413454,2.367094336,0.001711224,0.53450225,0.022471629,0.026083805,8.34614201,6.114780437,0.00162839,0.003664743,1.468808205,0.267699667,0.007903502,0.0125169,0.081624789,0.004479875,0.016921185,0.00042296,0.000374418,0.001053342,0.062713319,0.002106373,0.164275079,0.003470601,0.009125445,0.000778655,0.003093901,0.000800353,0.000196012,0.000790838,0.000108162,0.000690107,0.000150104,0.000409735,0.00005726,0.000395136,5.18E-05,0.000395595,9.55E-05,0.001462081,7.14E-07,2.92E-05,16.38171199,0.000449673,0.001101145,0.001916359
160705-A,D281-1b    7/5/2016 2:39:29 PM,0.005344318,0.000869207,0.813409703,1.139461844,18.04422528,39.20353983,0.728673873,0.737639187,2.856957256,2.645516719,0.001883513,0.562518193,0.01850367,0.012688871,7.333075069,9.338671001,0.00181583,0.002856717,1.51379867,0.266019793,0.005444079,0.010869524,0.071011545,0.004614142,0.013375101,0.000446596,0.000333349,0.000730314,0.036976551,0.002147398,0.113396062,0.003609585,0.008092025,0.000727041,0.002823436,0.000671381,0.000152452,0.000644541,0.000104316,0.000730144,0.000147208,0.00041944,5.59E-05,0.000387018,5.19E-05,0.000346919,0.000134743,0.001260096,5.37E-07,3.01E-05,14.48978696,0.000324442,0.00133612,0.001350563
160705-A,D281-2a    7/5/2016 2:42:10 PM,0.003884351,0.001096751,1.003110409,1.330329284,18.2883473,42.48514925,1.544083615,0.421441209,3.008879512,3.099309895,0.001811937,0.471927383,0.020456898,0.029006821,4.351302886,6.023878961,0.001797246,0.003403155,0.845122777,0.293629396,0.006614863,0.01154121,0.172101387,0.006821978,0.024337553,0.000280143,0.000369608,0.000850097,0.081310949,0.0021403,0.199277647,0.003847992,0.009729421,0.000816963,0.003472461,0.000905026,0.000278036,0.001019741,0.00016643,0.001094831,0.00021513,0.00058469,8.69E-05,0.000551099,0.000074935,0.000584892,8.86E-05,0.000359822,5.46E-06,2.90E-05,16.23902638,0.000516696,0.001267467,0.001663255
160705-A,D281-2b    7/5/2016 2:44:25 PM,0.004801493,0.001296084,0.879874554,1.163194195,19.91575575,41.41215335,0.988534401,0.640861238,2.996433821,2.966519267,0.002194013,0.561272227,0.017981271,0.015588097,3.823951341,8.512675214,0.001655413,0.003184539,0.847854431,0.266776428,0.005011621,0.011168025,0.112695317,0.005850843,0.035399219,0.000418216,0.000323734,0.000560786,0.050109595,0.002354402,0.176810025,0.004225494,0.008479974,0.000820861,0.003217917,0.000707095,0.000183572,0.000872196,0.000151122,0.000877885,0.000186427,0.000567817,6.55E-05,0.000461797,0.000075739,0.00078322,0.000107876,0.000363057,7.60E-07,2.59E-05,14.55150704,0.000408435,0.001515499,0.001135862
160606-a,D225-1a    6/6/2016 1:33:40 PM,0.026381619,0.00135377,0.315715429,0.855914953,10.4190644,44.98171997,0.484768652,0.254341957,1.413348425,2.049501257,0.00126394,0.42284339,0.018773748,0.004532934,0.022494664,2.287773827,0.000454009,0.000695159,11.34847813,0.024843295,0.005379929,0.005791171,0.061463475,0.002689882,0.017628299,0.003358447,0.001327519,0.000372952,0.016922136,0.000630648,0.225545546,0.001598424,0.002950972,0.000357578,0.001277745,0.00032442,7.61E-05,0.000320567,5.21E-05,0.000366252,0.000085088,0.000225073,3.19E-05,0.000228573,3.04E-05,0.000453118,0.000091286,0.000553633,1.75E-06,1.86E-05,24.71173114,0.000664407,0.000907,0.002280301
160606-a,D225-1b    6/6/2016 1:35:50 PM,0.025265962,0.000933397,0.324275075,0.918462132,10.62204253,46.03034429,0.514012011,0.312858459,1.405485514,2.164544951,0.00137066,0.476738175,0.02100152,0.004728852,0.024934412,2.613033125,0.000599087,0.000709136,8.595679568,0.02645159,0.007133918,0.005647067,0.063789202,0.002678541,0.015108073,0.003429003,0.001511659,0.0003281,0.019235567,0.000587018,0.226111482,0.00168239,0.00329847,0.000366446,0.001390013,0.000315597,7.18E-05,0.000356648,5.91E-05,0.00038241,8.33E-05,0.000242244,3.25E-05,0.000223612,2.84E-05,0.000360059,0.000102467,0.00063158,2.56E-06,1.62E-05,25.55706953,0.000804995,0.000991767,0.00245778
160606-a,D225-2a    6/6/2016 1:38:32 PM,0.02518795,0.000964174,0.275996692,1.014141853,10.1027739,42.06460348,0.588907461,0.34292699,1.204923745,2.649086807,0.001190233,0.388889665,0.021684498,0.012379902,0.022849158,2.847615319,0.000564692,0.001164459,13.48101028,0.031691299,0.006513016,0.004865903,0.058960503,0.002566199,0.009376774,0.002854604,0.001670143,0.000209415,0.01781844,0.000547286,0.399024588,0.001830228,0.003707589,0.000488609,0.002117496,0.000512224,0.000119788,0.000485392,0.000069375,0.000448193,7.81E-05,0.000219513,2.74E-05,0.000180145,2.55E-05,0.000209106,6.76E-05,0.000609753,1.91E-06,1.17E-05,24.40244253,0.000527285,0.000818958,0.002042153
160606-a,D225-2b    6/6/2016 1:40:40 PM,0.024479802,0.001220189,0.313639047,1.012162053,10.71408252,44.18092027,0.626904921,0.248382222,1.346986213,2.638722759,0.001314282,0.434484853,0.023939313,0.004937491,0.021040622,2.667002427,0.000536408,0.000769691,10.17629722,0.031199722,0.007371889,0.005086791,0.062806223,0.002697432,0.010430871,0.003054134,0.001553967,0.000232381,0.019653465,0.00060181,0.461123784,0.001861867,0.003830632,0.000485587,0.001991177,0.000457653,0.000122987,0.000479666,7.53E-05,0.000404372,8.37E-05,0.000227077,2.78E-05,0.000197471,2.95E-05,0.000259494,8.37E-05,0.000681103,2.51E-06,1.23E-05,24.94122187,0.000571164,0.000905697,0.002352614
160606-a,D226-1a    6/6/2016 1:43:22 PM,0.018767855,0.001847931,0.56391537,0.60202528,12.99545778,52.13992146,0.19864166,0.069940371,2.386844976,1.644360574,0.001268231,0.41094233,0.038740566,0.0055267,0.041906833,3.890241679,0.0013498,0.001801469,4.487696974,0.016217292,0.007060093,0.010588154,0.049164675,0.000896955,0.00916212,0.002423699,0.002464368,0.001071157,0.045371944,0.000809909,0.281878651,0.000912213,0.001549856,0.000158629,0.000592844,0.000111642,3.48E-05,0.000117137,1.98E-05,0.000129713,2.76E-05,7.19E-05,0.000011094,9.78E-05,1.42E-05,0.000238961,9.46E-05,0.000836752,1.43E-06,2.00E-05,20.05943322,0.003521013,0.000890942,0.00280698
160606-a,D226-1b    6/6/2016 1:45:32 PM,0.020817768,0.00317939,0.505328822,0.719604885,12.35993059,49.47592399,0.160543836,0.130239713,2.075428292,1.729720636,0.001515702,0.441075335,0.046651762,0.00227607,0.05008488,4.251410823,0.001476202,0.001528688,5.532243447,0.019105104,0.008728556,0.009330742,0.042187243,0.001025264,0.010059328,0.002564473,0.003002306,0.001062034,0.052576342,0.00072526,0.221759125,0.000967468,0.001781294,0.000173297,0.000599903,0.000125961,3.16E-05,0.000126999,2.25E-05,0.000148009,3.25E-05,9.86E-05,1.27E-05,0.000109181,1.43E-05,0.000259706,9.94E-05,0.001063813,9.48E-07,2.37E-05,22.10442443,0.004242352,0.00102759,0.003507065
160606-a,D226-2a    6/6/2016 1:48:12 PM,0.019882538,0.001817248,0.743115065,0.609747777,14.78050839,50.44650913,0.164844485,0.190281633,2.301689538,1.959306749,0.001463848,0.529251807,0.030667224,0.006177799,0.032267356,3.748834213,0.000656308,0.001380946,4.473992568,0.014383749,0.006133167,0.009272917,0.083265892,0.001065644,0.011131453,0.002459369,0.002075959,0.000421798,0.052054393,0.000852688,0.627285178,0.001244543,0.002884582,0.000237539,0.000829119,0.000160056,4.62E-05,0.000131008,2.46E-05,0.000163893,2.99E-05,0.000109808,1.61E-05,9.59E-05,1.42E-05,0.000279238,0.000107429,0.000971685,1.55E-06,2.16E-05,19.13320227,0.003085914,0.001223805,0.002322235
160606-a,D226-2b    6/6/2016 1:50:23 PM,0.019852225,0.002497922,0.637087521,0.707428681,13.70199361,48.39035449,0.164703298,0.249551779,2.018792031,1.918642711,0.001614372,0.562164693,0.036041478,0.003259572,0.038066778,3.980125211,0.000683905,0.00122768,5.478010041,0.016941854,0.007434588,0.008319022,0.061905746,0.00136235,0.011973648,0.002464695,0.002555821,0.00049535,0.059129657,0.000750977,0.42715872,0.001506829,0.002597951,0.00028395,0.001004507,0.000171611,5.80E-05,0.000193828,0.000029604,0.000184922,4.31E-05,0.000114296,1.64E-05,0.000134946,1.55E-05,0.000335629,0.000121872,0.001303674,7.29E-07,2.07E-05,21.47136126,0.00372459,0.001407513,0.002778076
160606-a,D227-1a    6/6/2016 1:53:02 PM,0.013244702,0.000867082,0.276467586,0.362521278,7.94242298,44.71286939,0.439729974,0.292198503,1.231601666,1.915996476,0.001017273,0.315446896,0.015399651,0.010886574,0.049646572,3.738297704,0.000386515,0.000996864,4.966230326,0.49626667,0.0082697,0.006047622,0.055828783,0.003203207,0.00794817,0.000913776,0.002106361,0.00030723,0.035200365,0.000314911,0.548109014,0.003029005,0.00547399,0.000646507,0.002517097,0.000514725,0.000155613,0.000497764,8.07E-05,0.000520221,9.38E-05,0.000264819,3.41E-05,0.000219123,0.000032041,0.000176135,5.48E-05,0.000851203,1.76E-06,1.01E-05,32.5267478,0.002709153,0.000633317,0.003992404
160606-a,D227-1b    6/6/2016 1:55:14 PM,0.015426239,0.00126703,0.293402029,0.383584408,8.142669511,42.89413921,0.393088658,0.426366136,1.132784245,2.111515266,0.001139932,0.337787102,0.016255907,0.009116072,0.058872099,4.282089795,0.00045792,0.001147484,4.675606926,0.568515047,0.011520164,0.0056665,0.055982685,0.003247968,0.008176993,0.001057152,0.002388664,0.000311114,0.037414672,0.000294287,0.518615887,0.002938691,0.005582283,0.000648412,0.002307227,0.000484542,0.00015869,0.000466733,7.70E-05,0.000476327,9.80E-05,0.000273848,3.60E-05,0.000237362,0.000033111,0.000194919,5.63E-05,0.000932901,1.60E-06,1.16E-05,33.58744469,0.002895982,0.000659787,0.004076942
160606-a,D227-2a    6/6/2016 1:57:55 PM,0.013425373,0.001220887,0.300969922,0.362732342,8.213006204,44.10898795,0.111352115,0.505330539,1.282807345,1.080565176,0.001101785,0.363130118,0.016554694,0.007683676,0.052900654,3.587875926,0.000376045,0.000823582,5.590664903,0.440734211,0.006875134,0.006306259,0.06755563,0.002945676,0.008652494,0.000879656,0.002020902,0.00020703,0.036881325,0.000345203,0.977562013,0.002377368,0.004704655,0.000548724,0.002118189,0.000452736,0.000142574,0.000440256,6.72E-05,0.000468632,9.20E-05,0.000243903,3.53E-05,0.000223107,3.30E-05,0.000203644,6.57E-05,0.000897678,1.87E-06,1.22E-05,32.82725998,0.002432883,0.000683314,0.004020446
160606-a,D227-2b    6/6/2016 2:00:05 PM,0.015385576,0.001246109,0.312579815,0.399174231,8.206826976,42.45811525,0.113174817,0.68238188,1.135493257,1.10168076,0.001140397,0.378549203,0.017513614,0.006941484,0.062460817,4.169308404,0.000462195,0.00116539,4.835293703,0.511379918,0.010275713,0.005486189,0.082320249,0.003112968,0.008838616,0.001048287,0.002194456,0.000210154,0.040339664,0.000319028,1.261565603,0.002537285,0.005001683,0.000571348,0.002312964,0.000459311,0.000151664,0.000440111,7.62E-05,0.000502048,9.92E-05,0.000271771,3.95E-05,0.000226149,3.19E-05,0.000207699,6.93E-05,0.000934397,2.81E-07,1.07E-05,34.15260453,0.002532674,0.000705222,0.004229339
160606-a,D228-1a    6/6/2016 2:02:46 PM,0.016908445,0.001000607,0.351961874,0.770086105,11.57446334,39.30074554,0.144198809,0.361687562,1.701248747,0.937724977,0.001355241,0.478032054,0.019108588,0.011845376,0.280471463,11.3380239,0.003324516,0.003650672,6.079524825,6.382901162,0.019849569,0.007943396,0.019121867,0.065595367,0.011902932,0.00052421,0.009612976,0.001043481,0.039046204,0.00076636,0.092508283,0.00450081,0.008220185,0.000972524,0.004204758,0.002052566,0.000625052,0.006234646,0.001288232,0.008619478,0.001662363,0.003933016,0.000433783,0.002178068,0.000283545,0.000289153,8.61E-05,0.000491183,0.000000773,1.78E-05,19.91552781,0.004973803,0.001001847,0.006224021
160606-a,D228-1b    6/6/2016 2:04:56 PM,0.015868707,0.001349712,0.335395993,0.816951045,12.47624869,37.95681086,0.13640324,0.174658456,1.494052521,1.079560848,0.001673259,0.522303342,0.023336457,0.005691388,0.274282747,10.2458328,0.002765594,0.002134251,5.5526347,5.529796055,0.026118705,0.007299702,0.019183025,0.06379225,0.020260636,0.000532395,0.010516232,0.000763462,0.029051218,0.000667083,0.077240695,0.005763787,0.010466467,0.001251012,0.005169185,0.002248723,0.000659711,0.006309821,0.001268761,0.008258285,0.001612748,0.003882378,0.000426978,0.002189357,0.000293755,0.000470063,0.000101748,0.000630915,1.28E-06,1.82E-05,23.0317017,0.005820783,0.001265245,0.007013075
160606-a,D228-2a    6/6/2016 2:07:37 PM,0.018972528,0.001028726,0.384074371,0.860876366,12.61467515,38.80863939,0.118540547,0.110401777,1.55867818,1.011481109,0.001476819,0.655639757,0.020010881,0.012327989,0.261375967,11.49029766,0.003550719,0.003626739,6.289354513,6.269513972,0.018222052,0.007517675,0.018054369,0.019768901,0.012313818,0.000528215,0.009224352,0.001170398,0.043118382,0.000731734,0.041367394,0.003614409,0.006460322,0.000742097,0.002915585,0.000900485,0.000251757,0.001869168,0.000377341,0.002629423,0.000528442,0.001381973,0.000165184,0.000893834,0.00012215,0.000312242,0.000128234,0.000423932,0,1.96E-05,19.29978561,0.004835685,0.001101652,0.00398041
160606-a,D228-2b    6/6/2016 2:09:47 PM,0.016391822,0.000462673,0.324233304,0.863256079,12.65593225,38.05953915,0.107060062,0.191553291,1.385231049,1.327119837,0.001583051,0.649245554,0.023870781,0.005869134,0.266552124,10.07915725,0.003074518,0.00226663,5.872070863,5.547657579,0.024956422,0.006680643,0.020108557,0.02544133,0.01418894,0.000494998,0.01096578,0.000774921,0.033612821,0.000620834,0.037698427,0.004472221,0.00794418,0.00091997,0.003621588,0.001154651,0.000303079,0.002445078,0.000497964,0.003381048,0.00066569,0.001700289,0.000208725,0.001119151,0.000147744,0.000341258,0.00014164,0.000616877,-2.21E-06,1.93E-05,22.40073769,0.005711277,0.001383323,0.004798752
160606-a,D229-1a    6/6/2016 2:12:29 PM,0.007106704,0.000664696,0.216306952,0.746576171,7.465094705,35.03743593,5.319956628,0.705822441,1.003695845,6.690416597,0.001454861,0.323196887,0.02285235,0.006785756,0.054709941,3.819004353,0.000834707,0.001005698,3.498557879,0.12717772,0.007941157,0.004918763,0.124440587,0.004835296,0.006442035,0.000944046,0.001456652,0.000615239,0.034254208,0.000240324,0.208468971,0.006513515,0.010791407,0.001255118,0.004859799,0.000825769,0.000187876,0.000775949,0.00011194,0.000688705,0.000141511,0.000398019,5.32E-05,0.000343242,4.72E-05,0.000150032,3.60E-05,0.001023901,2.18E-06,8.03E-06,34.52493687,0.001630887,0.00070785,0.001296903
160606-a,D229-1b    6/6/2016 2:14:39 PM,0.008009357,0.000628922,0.230617921,0.583362684,7.740479157,35.27848287,3.393290983,1.082187471,1.017160605,4.661314424,0.001154838,0.341760469,0.02413298,0.006498593,0.057192409,4.390756549,0.001029773,0.001335906,3.013015228,0.144570942,0.008133101,0.004731398,0.129364789,0.002459138,0.00667217,0.00107887,0.001229815,0.000393208,0.036140477,0.000249245,0.288737747,0.003396988,0.005003062,0.000610886,0.002353537,0.000426602,0.000105212,0.000415344,5.14E-05,0.000364517,0.000071575,0.000211364,0.000029995,0.000189833,2.64E-05,0.000155395,4.08E-05,0.001120842,1.41E-06,1.22E-05,37.52558894,0.00173754,0.000520019,0.001394001
160606-a,D229-2a    6/6/2016 2:17:19 PM,0.00738636,0.000884515,0.233549242,0.530723295,8.219200309,36.28018524,3.047194901,0.56890233,1.088039837,4.340898853,0.001344669,0.443649785,0.024687353,0.01073128,0.040595944,4.580690809,0.000491334,0.001157831,3.595925287,0.268032591,0.006204007,0.005411329,0.096777791,0.003044214,0.007874823,0.000997667,0.001404643,0.000566265,0.040789132,0.000254831,0.272448234,0.005792732,0.009806339,0.001197645,0.004537984,0.00071434,0.000144887,0.000570847,8.35E-05,0.000496545,9.40E-05,0.000242054,3.30E-05,0.000219652,2.91E-05,0.000206084,4.68E-05,0.00107495,1.78E-06,9.75E-06,36.2511503,0.001676978,0.000666746,0.00115941
160606-a,D229-2b    6/6/2016 2:19:28 PM,0.008276584,0.000890326,0.251268008,0.46866041,8.375483287,35.87087758,2.362019939,0.855938518,1.104024401,3.199810934,0.001277812,0.45398126,0.025690015,0.008619545,0.042510276,5.078238755,0.00057524,0.001215494,3.108704086,0.30153515,0.007010395,0.005094765,0.116224444,0.001743488,0.007931129,0.001057545,0.001379139,0.000523875,0.043397655,0.000241819,0.328472183,0.003392126,0.005879148,0.00068183,0.002435128,0.000429746,8.39E-05,0.000319077,4.22E-05,0.000259372,5.62E-05,0.000167621,2.10E-05,0.00014782,2.28E-05,0.000212776,4.31E-05,0.001147011,2.51E-06,1.37E-05,37.94853926,0.001697934,0.000580101,0.001151594
160606-a,D230-1a    6/6/2016 2:35:34 PM,0.013102572,0.000640112,0.218967561,0.554243694,10.81359796,37.37056346,0.168616349,0.293616385,0.974904147,1.134653266,0.001332397,0.53775669,0.012617228,0.019336534,0.022781257,2.253025604,0.000492539,0.001270899,8.641736766,0.01329678,0.003457532,0.005759819,0.029823716,0.001426808,0.012322538,0.002279663,0.002690951,0.000432761,0.048622998,0.00072044,0.024690609,0.001456694,0.002592926,0.000270391,0.001049804,0.000215789,4.21E-05,0.000217045,3.22E-05,0.000229063,5.20E-05,0.000156437,2.37E-05,0.00018724,2.77E-05,0.000320372,0.000105287,0.000386303,3.60E-06,1.25E-05,36.80883815,0.002431446,0.001169902,0.001399334
160606-a,D230-1b    6/6/2016 2:37:43 PM,0.014198608,0.000474221,0.24438816,0.579285973,11.39625644,37.70604647,0.180824487,0.28387877,0.987841545,1.085401422,0.001408337,0.582863409,0.01400263,0.014832655,0.023748056,2.416794216,0.000515115,0.001238523,6.346003246,0.013537126,0.00429397,0.005598904,0.032105874,0.001581681,0.01347923,0.002525097,0.002652151,0.000487948,0.054370162,0.000710391,0.027871695,0.001587278,0.002887774,0.000312218,0.001101972,0.000195871,4.25E-05,0.000245474,3.44E-05,0.000250771,5.61E-05,0.000175642,2.89E-05,0.00017825,2.61E-05,0.000342823,0.000123334,0.000460415,2.67E-06,1.30E-05,37.94713408,0.002787002,0.001269839,0.001527101
160606-a,D230-2a    6/6/2016 2:40:23 PM,0.011394271,0.00077477,0.240602006,0.591399806,10.8826518,40.13448308,0.17693859,0.215877612,1.197008347,1.269400815,0.001453279,0.507260629,0.0170928,0.04794593,0.022304796,2.549893441,0.000446158,0.001548219,7.065257546,0.01717199,0.003012863,0.007109121,0.026733184,0.001748812,0.01541388,0.00185332,0.002446447,0.000470555,0.053114841,0.000921498,0.026002503,0.001709064,0.003008199,0.000331766,0.001149291,0.000194701,4.70E-05,0.000212108,0.000038581,0.000269038,5.63E-05,0.000187199,3.01E-05,0.000206872,2.88E-05,0.00036784,0.000106347,0.00108923,2.27E-06,1.24E-05,34.89588226,0.002440367,0.00128888,0.001608553
160606-a,D230-2b    6/6/2016 2:42:35 PM,0.014452034,0.000745938,0.273966289,0.621223004,11.35096149,39.82205785,0.187149074,0.245132847,1.139233511,1.285615085,0.001536702,0.542571738,0.018047377,0.035815222,0.024250711,2.723351121,0.000505301,0.00136833,5.614769376,0.012508534,0.004036631,0.006348392,0.030410359,0.001827765,0.015970708,0.002211961,0.002624771,0.000486198,0.057307969,0.000810898,0.029442097,0.001851232,0.003263456,0.000353393,0.001220932,0.00024808,4.74E-05,0.000252266,0.000039212,0.000283171,6.28E-05,0.00018711,3.20E-05,0.000225969,3.04E-05,0.000392005,0.000112952,0.001337823,2.18E-06,1.58E-05,35.91763897,0.002578964,0.001343968,0.001740693
160606-a,D233-1a    6/6/2016 2:45:15 PM,0.009583907,0.000818351,0.203865209,0.372812537,8.110818035,41.38369972,0.315061322,0.198909381,0.982470726,1.178870921,0.001222616,0.350562383,0.020110757,0.006916331,0.044796643,3.28041112,0.000483075,0.000779698,5.664341414,0.018874411,0.016152225,0.005579992,0.030075828,0.129330092,0.007266912,0.001783958,0.001187718,0.000381778,0.045884905,0.000464358,0.071795044,0.001657878,0.00331454,0.000448872,0.002565925,0.003453919,0.001219806,0.013284339,0.00271492,0.01718201,0.003340243,0.007836586,0.00080137,0.003884887,0.000512331,0.000177076,6.55E-05,0.001553895,4.64E-06,1.91E-05,37.46736516,0.005211357,0.000640047,0.007434181
